trade_id,timestamp,counterparty,instrument,amount_usd,status,settlement_days,hour_of_day
TRD101716,2026-06-12 10:22:53.340658,Brown-Morris,COMMODITY,15164.32,SETTLED,1,10
TRD103026,2026-06-12 10:43:20.353310,"Lutz, Garcia and White",DERIVATIVE,5240.87,SETTLED,2,10
TRD102503,2026-06-12 11:06:49.347044,Crane-Shields,BOND,28514.82,SETTLED,2,11
TRD104829,2026-06-12 11:12:31.368948,Nelson Ltd,EQUITY,38785.5,SETTLED,2,11
TRD100701,2026-06-12 11:43:59.329383,Ross and Sons,EQUITY,33618.94,SETTLED,2,11
TRD104797,2026-06-12 11:56:12.368675,Brown-Ramos,BOND,9170.45,SETTLED,1,11
TRD102618,2026-06-12 12:13:34.348822,West-Martin,DERIVATIVE,1514.19,SETTLED,3,12
TRD102597,2026-06-12 12:17:18.347805,"Lutz, Garcia and White",COMMODITY,883.7,SETTLED,1,12
TRD101983,2026-06-12 12:17:43.342763,West-Martin,DERIVATIVE,11770.27,SETTLED,0,12
TRD100520,2026-06-12 12:43:40.327965,"Mccoy, Hayes and Hernandez",EQUITY,61127.26,SETTLED,1,12
TRD101426,2026-06-12 13:03:48.338313,Ross and Sons,BOND,2152.03,SETTLED,2,13
TRD104024,2026-06-12 14:07:23.361309,"Duncan, Cox and Wilson",FX,1716.86,SETTLED,2,14
TRD101769,2026-06-12 14:32:20.341074,"Salazar, Jones and Miller",EQUITY,7640.09,SETTLED,1,14
TRD100591,2026-06-12 14:47:48.328515,Butler-Banks,DERIVATIVE,24391.25,SETTLED,0,14
TRD100038,2026-06-12 15:59:58.324145,"Garrison, Hernandez and Rogers",EQUITY,8995.29,SETTLED,1,15
TRD103656,2026-06-12 16:23:56.358386,Mccormick-Ewing,DERIVATIVE,10601.09,SETTLED,0,16
TRD104511,2026-06-12 16:57:19.366144,"Pittman, Perez and Smith",BOND,2338.52,SETTLED,2,16
TRD104277,2026-06-12 16:59:08.363443,"Brown, Chen and Crawford",COMMODITY,25122.68,SETTLED,2,16
TRD100289,2026-06-12 17:00:15.326134,Lee and Sons,DERIVATIVE,1374.3,FAILED,3,17
TRD103649,2026-06-12 17:17:17.358333,Vaughan-Hall,EQUITY,3433.67,SETTLED,3,17
TRD103696,2026-06-12 17:35:37.358717,Crane-Shields,FX,1686.93,SETTLED,1,17
TRD100004,2026-06-12 17:55:23.323853,Pineda LLC,BOND,4612.99,SETTLED,2,17
TRD103846,2026-06-12 18:48:31.359898,Rodriguez PLC,DERIVATIVE,48610.93,PENDING,1,18
TRD104081,2026-06-12 19:22:17.361760,Brown-Ramos,BOND,20929.42,SETTLED,1,19
TRD101955,2026-06-12 19:46:25.342542,Neal Group,DERIVATIVE,1482.79,SETTLED,2,19
TRD101085,2026-06-12 20:20:07.335344,"Lutz, Garcia and White",BOND,26497.39,SETTLED,1,20
TRD102879,2026-06-12 20:26:01.352114,"Salazar, Jones and Miller",COMMODITY,4348.56,SETTLED,2,20
TRD104580,2026-06-12 21:08:36.366792,Young PLC,EQUITY,4231.16,SETTLED,1,21
TRD101428,2026-06-12 21:12:58.338329,Lee and Sons,EQUITY,3423.77,SETTLED,1,21
TRD101957,2026-06-12 21:26:33.342557,"Mccoy, Hayes and Hernandez",EQUITY,1341.01,SETTLED,1,21
TRD100944,2026-06-12 21:28:38.333544,Hernandez-Dennis,EQUITY,4588.89,SETTLED,1,21
TRD101249,2026-06-12 21:53:42.336792,Mccormick-Ewing,COMMODITY,20919.69,SETTLED,2,21
TRD103372,2026-06-12 21:54:23.356025,Drake-Leon,DERIVATIVE,2436.75,SETTLED,1,21
TRD102915,2026-06-12 22:06:40.352399,Walker PLC,EQUITY,6101.33,SETTLED,1,22
TRD104377,2026-06-12 22:55:31.364946,Russell-Mcbride,DERIVATIVE,3687.42,SETTLED,3,22
TRD104895,2026-06-13 00:01:46.369515,Pineda LLC,EQUITY,21746.74,SETTLED,2,0
TRD104844,2026-06-13 00:31:02.369076,Pineda LLC,COMMODITY,7928.66,SETTLED,2,0
TRD104252,2026-06-13 01:17:06.363223,Russell-Mcbride,FX,1561.04,SETTLED,1,1
TRD100139,2026-06-13 01:24:02.324957,Mcintyre-Franco,EQUITY,8811.06,SETTLED,1,1
TRD103642,2026-06-13 01:35:16.358280,Walker PLC,COMMODITY,36302.89,SETTLED,0,1
TRD104273,2026-06-13 02:49:29.363410,"Pittman, Perez and Smith",EQUITY,8933.22,SETTLED,3,2
TRD104047,2026-06-13 02:51:12.361490,Humphrey-Massey,DERIVATIVE,8520.88,SETTLED,4,2
TRD103784,2026-06-13 03:45:17.359414,Rodriguez PLC,EQUITY,33250.99,SETTLED,1,3
TRD104281,2026-06-13 03:56:24.363475,Pineda LLC,BOND,24676.8,SETTLED,2,3
TRD104113,2026-06-13 04:00:54.362012,"Pittman, Perez and Smith",BOND,4821.47,SETTLED,4,4
TRD100614,2026-06-13 04:12:29.328696,Nelson Ltd,EQUITY,25761.98,SETTLED,4,4
TRD102134,2026-06-13 04:46:54.344011,Brown-Ramos,BOND,2110.14,SETTLED,2,4
TRD104401,2026-06-13 05:05:53.365171,"Brown, Chen and Crawford",COMMODITY,14705.27,SETTLED,2,5
TRD104167,2026-06-13 05:13:52.362432,Butler-Banks,EQUITY,27935.59,SETTLED,2,5
TRD103491,2026-06-13 05:34:59.356958,West-Martin,BOND,5812.31,PENDING,1,5
TRD102721,2026-06-13 05:57:09.350344,Young PLC,FX,30308.37,SETTLED,1,5
TRD103229,2026-06-13 05:57:57.354898,"Navarro, Gibson and Hernandez",FX,3505.49,FAILED,2,5
TRD104145,2026-06-13 06:59:02.362261,Nelson Ltd,DERIVATIVE,7287.76,SETTLED,4,6
TRD104048,2026-06-13 07:41:59.361498,"Scott, Johnson and Wiley",EQUITY,32344.63,SETTLED,3,7
TRD102678,2026-06-13 07:49:22.349730,Neal Group,DERIVATIVE,1143.19,PENDING,1,7
TRD104469,2026-06-13 07:59:53.365751,"Mccoy, Hayes and Hernandez",DERIVATIVE,14353.03,SETTLED,1,7
TRD103861,2026-06-13 08:23:22.360017,Russell-Mcbride,DERIVATIVE,9880.2,FAILED,2,8
TRD101101,2026-06-13 09:03:45.335487,"Pittman, Perez and Smith",EQUITY,197898.47,SETTLED,0,9
TRD100455,2026-06-13 09:10:58.327458,Lee and Sons,COMMODITY,5600.81,SETTLED,2,9
TRD100143,2026-06-13 09:58:35.324988,"Brown, Chen and Crawford",COMMODITY,6753.78,SETTLED,2,9
TRD100801,2026-06-13 10:28:38.330829,Mccormick-Ewing,BOND,3732.54,SETTLED,1,10
TRD100577,2026-06-13 10:36:27.328407,Neal Group,DERIVATIVE,58128.9,SETTLED,3,10
TRD104655,2026-06-13 11:18:19.367442,Russell-Mcbride,COMMODITY,81488.42,SETTLED,1,11
TRD101138,2026-06-13 12:11:36.335814,Vaughan-Hall,BOND,18310.83,SETTLED,0,12
TRD100690,2026-06-13 12:13:00.329296,"Brown, Chen and Crawford",EQUITY,18279.05,SETTLED,1,12
TRD103097,2026-06-13 13:18:49.353863,Santiago PLC,EQUITY,312.58,SETTLED,1,13
TRD103154,2026-06-13 14:23:24.354305,"Scott, Johnson and Wiley",COMMODITY,7464.13,SETTLED,2,14
TRD102824,2026-06-13 15:27:29.351668,Walker PLC,BOND,46044.14,SETTLED,2,15
TRD102965,2026-06-13 16:01:37.352817,"Glenn, Thomas and Mcpherson",DERIVATIVE,2540.1,SETTLED,1,16
TRD104979,2026-06-13 16:47:07.370243,Hernandez-Dennis,FX,17690.82,SETTLED,2,16
TRD103550,2026-06-13 18:35:55.357417,"Cummings, Wood and Savage",EQUITY,6222.82,SETTLED,1,18
TRD101875,2026-06-13 18:37:35.341904,Neal Group,BOND,4011.36,SETTLED,2,18
TRD103873,2026-06-13 18:42:25.360113,Miller Ltd,COMMODITY,44482.13,SETTLED,2,18
TRD102239,2026-06-13 18:55:09.344855,Walker PLC,COMMODITY,1520.21,SETTLED,3,18
TRD100624,2026-06-13 18:57:15.328778,Santiago PLC,EQUITY,10727.26,SETTLED,0,18
TRD100265,2026-06-13 19:53:29.325945,"Salazar, Jones and Miller",COMMODITY,17436.32,SETTLED,0,19
TRD102449,2026-06-13 20:17:05.346570,"Salazar, Jones and Miller",EQUITY,18125.83,SETTLED,2,20
TRD104478,2026-06-13 20:45:31.365827,Walker PLC,EQUITY,2007.15,SETTLED,1,20
TRD102925,2026-06-13 22:29:26.352479,Vaughan-Hall,BOND,10848.28,SETTLED,1,22
TRD103463,2026-06-13 22:35:59.356742,Macias-Oliver,EQUITY,8310.8,SETTLED,0,22
TRD103135,2026-06-13 23:09:38.354154,Baker-Ingram,DERIVATIVE,5245.8,SETTLED,2,23
TRD100942,2026-06-13 23:38:37.333515,Ramos-Schmitt,BOND,7850.35,SETTLED,2,23
TRD100861,2026-06-14 00:49:06.331756,Brown-Morris,FX,19664.55,SETTLED,2,0
TRD104265,2026-06-14 01:02:10.363348,Neal Group,FX,2811.99,SETTLED,0,1
TRD101745,2026-06-14 01:51:45.340886,"Garrison, Hernandez and Rogers",COMMODITY,5472.98,SETTLED,1,1
TRD100543,2026-06-14 02:25:07.328144,Castillo LLC,DERIVATIVE,27898.83,SETTLED,2,2
TRD101775,2026-06-14 02:41:39.341119,"Lutz, Garcia and White",EQUITY,4282.34,SETTLED,0,2
TRD100877,2026-06-14 02:49:41.332000,Castillo LLC,FX,14964.61,SETTLED,3,2
TRD104926,2026-06-14 02:52:20.369779,Russell-Mcbride,BOND,398440.09,SETTLED,1,2
TRD102006,2026-06-14 03:20:29.343009,"Brown, Chen and Crawford",EQUITY,2484.95,SETTLED,2,3
TRD104821,2026-06-14 03:22:42.368880,Rodriguez PLC,BOND,11129.76,SETTLED,2,3
TRD100173,2026-06-14 03:35:22.325225,Lee and Sons,BOND,1425.53,PENDING,0,3
TRD101286,2026-06-14 03:50:27.337110,Russell-Mcbride,BOND,5655.52,SETTLED,1,3
TRD101815,2026-06-14 04:20:09.341437,Drake-Leon,FX,16576.3,SETTLED,1,4
TRD101615,2026-06-14 04:22:47.339864,"Salazar, Jones and Miller",DERIVATIVE,4907.44,SETTLED,0,4
TRD104210,2026-06-14 04:45:30.362776,West-Martin,EQUITY,11438.35,SETTLED,2,4
TRD101931,2026-06-14 05:07:21.342351,"Lutz, Garcia and White",FX,8034.87,CANCELLED,1,5
TRD104705,2026-06-14 05:39:27.367872,Macias-Oliver,BOND,7770.35,SETTLED,1,5
TRD101158,2026-06-14 05:54:54.335987,"Lutz, Garcia and White",BOND,22175.17,FAILED,1,5
TRD103096,2026-06-14 06:03:12.353854,Castillo LLC,BOND,3609.96,PENDING,2,6
TRD100068,2026-06-14 06:11:25.324387,"Lewis, Thompson and Jimenez",BOND,3165.59,SETTLED,1,6
TRD101840,2026-06-14 06:14:02.341630,Young PLC,FX,2114.44,PENDING,1,6
TRD102522,2026-06-14 06:29:47.347197,Brown-Ramos,DERIVATIVE,21887.49,SETTLED,3,6
TRD100755,2026-06-14 06:32:17.330129,Castillo LLC,DERIVATIVE,2058.99,SETTLED,1,6
TRD103670,2026-06-14 06:58:29.358498,Crane-Shields,COMMODITY,3945.9,SETTLED,2,6
TRD103226,2026-06-14 07:03:50.354874,West-Martin,BOND,2168.76,SETTLED,1,7
TRD102466,2026-06-14 07:05:46.346719,Hernandez-Dennis,BOND,51091.76,SETTLED,3,7
TRD103224,2026-06-14 07:16:34.354858,"Pittman, Perez and Smith",DERIVATIVE,542.75,SETTLED,2,7
TRD104887,2026-06-14 07:42:57.369449,Hernandez-Dennis,DERIVATIVE,5639.12,SETTLED,3,7
TRD100954,2026-06-14 07:46:39.333670,"Scott, Johnson and Wiley",COMMODITY,1933.89,SETTLED,2,7
TRD103292,2026-06-14 07:47:31.355396,"Mccoy, Hayes and Hernandez",FX,54886.0,SETTLED,2,7
TRD101156,2026-06-14 07:59:43.335970,Crane-Shields,COMMODITY,10679.54,SETTLED,2,7
TRD100453,2026-06-14 08:18:31.327443,Miller Ltd,DERIVATIVE,1584.74,SETTLED,2,8
TRD101640,2026-06-14 08:19:55.340056,Hernandez-Dennis,DERIVATIVE,2881.18,SETTLED,2,8
TRD103493,2026-06-14 09:34:21.356973,Brown-Ramos,BOND,1505.92,SETTLED,4,9
TRD101569,2026-06-14 09:47:22.339503,Rodriguez PLC,EQUITY,14302.17,SETTLED,1,9
TRD103551,2026-06-14 09:58:50.357425,Mcintyre-Franco,COMMODITY,9165.25,SETTLED,1,9
TRD102063,2026-06-14 10:07:58.343461,Vaughan-Hall,FX,2816.06,PENDING,3,10
TRD100949,2026-06-14 10:08:32.333622,"Scott, Johnson and Wiley",BOND,15884.57,SETTLED,1,10
TRD103739,2026-06-14 10:16:00.359052,Pineda LLC,FX,81009.98,SETTLED,1,10
TRD100034,2026-06-14 10:18:03.324112,Humphrey-Massey,COMMODITY,12505.99,SETTLED,1,10
TRD104428,2026-06-14 10:32:43.365400,Hernandez-Dennis,EQUITY,10398.66,SETTLED,2,10
TRD102773,2026-06-14 10:33:34.351067,"Duncan, Cox and Wilson",EQUITY,93250.83,SETTLED,2,10
TRD102164,2026-06-14 10:57:38.344246,Ross and Sons,COMMODITY,62275.49,SETTLED,1,10
TRD102711,2026-06-14 11:11:36.350207,Drake-Leon,EQUITY,24616.45,SETTLED,1,11
TRD104969,2026-06-14 11:50:55.370157,"Brown, Chen and Crawford",BOND,1780.13,SETTLED,0,11
TRD100360,2026-06-14 12:34:55.326707,Nelson Ltd,EQUITY,11723.63,SETTLED,0,12
TRD102261,2026-06-14 13:21:16.345024,"Garrison, Hernandez and Rogers",COMMODITY,14701.14,FAILED,4,13
TRD101184,2026-06-14 13:32:23.336211,Mcintyre-Franco,BOND,2122.12,SETTLED,3,13
TRD102640,2026-06-14 14:47:40.349159,Mcintyre-Franco,FX,3754.47,SETTLED,2,14
TRD104022,2026-06-14 14:51:46.361292,"Mccoy, Hayes and Hernandez",BOND,25433.22,SETTLED,2,14
TRD100773,2026-06-14 16:01:27.330402,"Salazar, Jones and Miller",DERIVATIVE,2445.34,SETTLED,2,16
TRD102740,2026-06-14 16:13:42.350603,"Brown, Chen and Crawford",EQUITY,85118.93,SETTLED,2,16
TRD104526,2026-06-14 16:22:47.366323,"Garrison, Hernandez and Rogers",BOND,7442.14,SETTLED,1,16
TRD100210,2026-06-14 17:03:12.325514,Butler-Banks,BOND,96076.26,SETTLED,3,17
TRD102758,2026-06-14 17:08:05.350863,Ross and Sons,FX,14846.18,SETTLED,2,17
TRD103673,2026-06-14 17:36:30.358529,"Garrison, Hernandez and Rogers",EQUITY,3021.18,SETTLED,0,17
TRD102790,2026-06-14 18:18:39.351304,Castillo LLC,EQUITY,79246.78,SETTLED,3,18
TRD101665,2026-06-14 19:10:20.340263,"Mccoy, Hayes and Hernandez",DERIVATIVE,24258.59,SETTLED,0,19
TRD102507,2026-06-14 21:04:26.347077,Vaughan-Hall,EQUITY,8883.32,SETTLED,1,21
TRD100065,2026-06-14 22:08:49.324363,Young PLC,EQUITY,1260.42,SETTLED,2,22
TRD100555,2026-06-15 00:28:39.328237,"Mccoy, Hayes and Hernandez",FX,6445.78,PENDING,2,0
TRD104820,2026-06-15 00:38:29.368872,Miller Ltd,FX,1052.19,SETTLED,2,0
TRD100410,2026-06-15 01:23:13.327103,"Mccoy, Hayes and Hernandez",COMMODITY,4355.76,SETTLED,3,1
TRD102943,2026-06-15 01:40:29.352621,"Cummings, Wood and Savage",COMMODITY,3344.74,SETTLED,1,1
TRD101741,2026-06-15 02:15:35.340854,Crane-Shields,BOND,5252.33,CANCELLED,1,2
TRD100721,2026-06-15 02:43:50.329653,Brown-Ramos,DERIVATIVE,10069.09,PENDING,0,2
TRD100889,2026-06-15 02:51:42.332179,Mcintyre-Franco,EQUITY,4840.81,SETTLED,1,2
TRD104284,2026-06-15 03:44:54.363501,Young PLC,COMMODITY,13835.69,SETTLED,0,3
TRD103724,2026-06-15 04:26:59.358934,Lee and Sons,DERIVATIVE,35761.13,CANCELLED,1,4
TRD104761,2026-06-15 04:38:26.368362,Crane-Shields,FX,25451.05,SETTLED,4,4
TRD103954,2026-06-15 05:22:05.360751,Baker-Ingram,COMMODITY,20484.37,SETTLED,2,5
TRD100338,2026-06-15 05:26:41.326534,West-Martin,DERIVATIVE,2137.32,SETTLED,3,5
TRD101799,2026-06-15 05:37:26.341312,Brown-Morris,DERIVATIVE,12129.24,SETTLED,1,5
TRD102574,2026-06-15 05:42:38.347620,Walker PLC,DERIVATIVE,19849.49,FAILED,2,5
TRD102437,2026-06-15 07:09:49.346475,"Brown, Chen and Crawford",FX,3906.48,SETTLED,0,7
TRD100238,2026-06-15 07:24:30.325733,"Brown, Chen and Crawford",EQUITY,16185.46,SETTLED,2,7
TRD101285,2026-06-15 07:44:51.337102,"Glenn, Thomas and Mcpherson",EQUITY,8483.56,SETTLED,0,7
TRD101208,2026-06-15 08:12:11.336416,Vaughan-Hall,BOND,15705.58,SETTLED,2,8
TRD103813,2026-06-15 08:32:18.359639,"Mccoy, Hayes and Hernandez",DERIVATIVE,30396.58,SETTLED,2,8
TRD103899,2026-06-15 08:52:13.360315,"Navarro, Gibson and Hernandez",EQUITY,9635.14,FAILED,0,8
TRD103253,2026-06-15 08:54:35.355092,West-Martin,COMMODITY,398330.95,CANCELLED,2,8
TRD102890,2026-06-15 09:09:25.352204,Crane-Shields,FX,1846.32,SETTLED,1,9
TRD100506,2026-06-15 09:25:44.327856,Baker-Ingram,EQUITY,97764.13,SETTLED,1,9
TRD100911,2026-06-15 10:16:50.332509,Castillo LLC,EQUITY,6186.8,SETTLED,1,10
TRD103047,2026-06-15 11:37:20.353473,Russell-Mcbride,DERIVATIVE,8835.95,SETTLED,2,11
TRD104652,2026-06-15 12:21:25.367416,Pineda LLC,COMMODITY,26747.63,SETTLED,2,12
TRD104238,2026-06-15 12:43:17.363105,"Lewis, Thompson and Jimenez",BOND,9730.6,SETTLED,0,12
TRD103022,2026-06-15 13:33:08.353280,Miller Ltd,COMMODITY,9241.74,SETTLED,1,13
TRD101334,2026-06-15 13:44:46.337524,"Smith, Levy and Brown",EQUITY,15721.11,SETTLED,2,13
TRD100160,2026-06-15 13:51:14.325121,Young PLC,DERIVATIVE,9103.33,SETTLED,2,13
TRD102389,2026-06-15 13:59:41.346032,"Smith, Levy and Brown",EQUITY,2176.94,SETTLED,0,13
TRD103909,2026-06-15 14:08:57.360392,"Pittman, Perez and Smith",COMMODITY,4729.45,SETTLED,2,14
TRD103747,2026-06-15 14:18:14.359113,"Cummings, Wood and Savage",DERIVATIVE,2273.2,FAILED,1,14
TRD101068,2026-06-15 14:22:54.335200,"Duncan, Cox and Wilson",EQUITY,9156.58,SETTLED,3,14
TRD100843,2026-06-15 15:21:48.331474,Brown-Morris,COMMODITY,4639.95,SETTLED,2,15
TRD103532,2026-06-15 15:22:59.357276,Walker PLC,COMMODITY,10758.68,SETTLED,1,15
TRD103179,2026-06-15 15:48:35.354499,"Scott, Johnson and Wiley",COMMODITY,751.18,SETTLED,0,15
TRD103685,2026-06-15 16:27:56.358629,"Cummings, Wood and Savage",COMMODITY,10411.06,SETTLED,2,16
TRD100232,2026-06-15 16:29:00.325686,Miller Ltd,FX,7081.25,PENDING,1,16
TRD100417,2026-06-15 16:55:25.327157,Neal Group,BOND,7772.74,SETTLED,2,16
TRD100846,2026-06-15 16:58:31.331518,"Lutz, Garcia and White",DERIVATIVE,23053.13,SETTLED,0,16
TRD104063,2026-06-15 17:14:50.361616,Lee and Sons,FX,23267.6,PENDING,1,17
TRD102302,2026-06-15 18:03:13.345345,"Mccoy, Hayes and Hernandez",DERIVATIVE,2185.13,SETTLED,1,18
TRD103396,2026-06-15 18:20:10.356213,Lee and Sons,EQUITY,23578.0,SETTLED,1,18
TRD102936,2026-06-15 19:34:20.352566,Drake-Leon,BOND,12486.99,CANCELLED,1,19
TRD100162,2026-06-15 19:55:59.325136,"Salazar, Jones and Miller",BOND,2423.04,SETTLED,0,19
TRD100823,2026-06-15 21:45:00.331156,Lee and Sons,FX,6473.21,SETTLED,2,21
TRD102420,2026-06-15 21:54:03.346339,Lee and Sons,BOND,3078.96,PENDING,2,21
TRD100119,2026-06-15 22:47:54.324792,"Mccoy, Hayes and Hernandez",COMMODITY,3662.34,SETTLED,2,22
TRD104379,2026-06-15 23:11:07.364966,Vaughan-Hall,EQUITY,9857.64,SETTLED,3,23
TRD104213,2026-06-15 23:12:42.362809,Ross and Sons,COMMODITY,21951.65,SETTLED,1,23
TRD101231,2026-06-16 00:24:06.336618,"Salazar, Jones and Miller",BOND,14453.6,SETTLED,0,0
TRD101485,2026-06-16 01:04:19.338832,"Garrison, Hernandez and Rogers",COMMODITY,816.72,SETTLED,1,1
TRD102162,2026-06-16 01:37:36.344231,Mccormick-Ewing,EQUITY,3245.34,FAILED,3,1
TRD103090,2026-06-16 01:56:39.353809,Young PLC,DERIVATIVE,25770.53,SETTLED,1,1
TRD100863,2026-06-16 03:15:02.331785,Macias-Oliver,BOND,4259.23,CANCELLED,2,3
TRD103249,2026-06-16 03:41:56.355060,Santiago PLC,DERIVATIVE,7482.04,SETTLED,1,3
TRD101509,2026-06-16 04:11:37.339030,Lee and Sons,COMMODITY,4715.5,SETTLED,2,4
TRD103464,2026-06-16 04:18:10.356749,Mcintyre-Franco,FX,7474.61,SETTLED,0,4
TRD102173,2026-06-16 04:19:57.344322,"Lutz, Garcia and White",EQUITY,7655.31,SETTLED,0,4
TRD103162,2026-06-16 05:20:11.354367,"Lewis, Thompson and Jimenez",COMMODITY,4492.33,SETTLED,0,5
TRD104134,2026-06-16 05:49:27.362176,Crane-Shields,BOND,3291.62,SETTLED,2,5
TRD102521,2026-06-16 05:51:28.347189,Butler-Banks,COMMODITY,6604.7,SETTLED,1,5
TRD100882,2026-06-16 06:02:40.332074,"Pittman, Perez and Smith",DERIVATIVE,6031.34,SETTLED,1,6
TRD100183,2026-06-16 06:08:33.325301,"Duncan, Cox and Wilson",BOND,10603.2,SETTLED,2,6
TRD101203,2026-06-16 06:15:49.336374,Humphrey-Massey,COMMODITY,1703.61,CANCELLED,2,6
TRD102390,2026-06-16 06:17:13.346042,"Garrison, Hernandez and Rogers",COMMODITY,11326.5,SETTLED,2,6
TRD102235,2026-06-16 06:46:52.344820,Hernandez-Dennis,DERIVATIVE,11942.07,FAILED,3,6
TRD101143,2026-06-16 07:02:11.335857,Neal Group,EQUITY,20745.17,PENDING,1,7
TRD104924,2026-06-16 07:06:15.369761,"Scott, Johnson and Wiley",FX,2999.45,SETTLED,2,7
TRD102089,2026-06-16 07:24:58.343662,Macias-Oliver,BOND,71402.58,SETTLED,1,7
TRD103592,2026-06-16 07:25:58.357883,Butler-Banks,COMMODITY,8532.5,SETTLED,2,7
TRD102951,2026-06-16 08:18:39.352701,Mccormick-Ewing,DERIVATIVE,6752.3,SETTLED,3,8
TRD103001,2026-06-16 08:41:07.353115,"Mccoy, Hayes and Hernandez",DERIVATIVE,2616.33,FAILED,1,8
TRD102970,2026-06-16 08:46:19.352873,"Henson, Miranda and Garcia",DERIVATIVE,1660.62,SETTLED,2,8
TRD102605,2026-06-16 08:58:35.348589,Walker PLC,EQUITY,9215.15,SETTLED,0,8
TRD104553,2026-06-16 08:59:29.366558,"Navarro, Gibson and Hernandez",DERIVATIVE,20146.34,SETTLED,2,8
TRD100798,2026-06-16 09:07:15.330783,Crane-Shields,FX,17034.31,SETTLED,4,9
TRD103626,2026-06-16 09:47:54.358155,"Lutz, Garcia and White",BOND,28798.25,SETTLED,2,9
TRD100296,2026-06-16 10:21:25.326189,Nelson Ltd,EQUITY,14397.01,SETTLED,2,10
TRD104439,2026-06-16 10:47:10.365494,Butler-Banks,DERIVATIVE,15992.08,SETTLED,1,10
TRD102108,2026-06-16 10:58:57.343811,Brown-Ramos,EQUITY,75205.3,SETTLED,1,10
TRD103679,2026-06-16 11:45:32.358578,"Cummings, Wood and Savage",DERIVATIVE,1938.66,SETTLED,3,11
TRD101443,2026-06-16 12:15:02.338458,"Salazar, Jones and Miller",COMMODITY,4309.18,SETTLED,3,12
TRD102225,2026-06-16 14:15:51.344727,Ross and Sons,EQUITY,4474.01,SETTLED,1,14
TRD104066,2026-06-16 14:22:50.361639,Brown-Ramos,COMMODITY,11355.19,SETTLED,3,14
TRD104425,2026-06-16 14:51:34.365375,Russell-Mcbride,BOND,76334.46,SETTLED,1,14
TRD103661,2026-06-16 14:55:06.358427,Walker PLC,EQUITY,4691.18,CANCELLED,2,14
TRD101282,2026-06-16 15:12:36.337076,Walker PLC,COMMODITY,2767.18,SETTLED,1,15
TRD101797,2026-06-16 15:34:50.341297,"Smith, Levy and Brown",COMMODITY,36720.11,PENDING,3,15
TRD100895,2026-06-16 15:42:35.332266,Mccormick-Ewing,EQUITY,853.88,SETTLED,2,15
TRD102003,2026-06-16 15:50:05.342986,Castillo LLC,FX,315.68,SETTLED,1,15
TRD100101,2026-06-16 16:17:39.324652,Neal Group,DERIVATIVE,29722.56,SETTLED,3,16
TRD102094,2026-06-16 16:22:35.343700,"Mccoy, Hayes and Hernandez",BOND,4915.01,SETTLED,1,16
TRD100185,2026-06-16 16:53:34.325317,Mcintyre-Franco,BOND,8344.95,SETTLED,2,16
TRD104300,2026-06-16 17:32:01.363779,Hernandez-Dennis,FX,5110.14,SETTLED,1,17
TRD101627,2026-06-16 17:47:46.339954,Mccormick-Ewing,DERIVATIVE,12596.12,SETTLED,2,17
TRD101277,2026-06-16 18:23:08.337031,"Garrison, Hernandez and Rogers",COMMODITY,2858.49,SETTLED,2,18
TRD104015,2026-06-16 19:18:37.361231,Miller Ltd,BOND,4925.1,SETTLED,3,19
TRD103228,2026-06-16 20:01:25.354891,"Brown, Chen and Crawford",FX,1961.81,FAILED,2,20
TRD100297,2026-06-16 20:04:07.326197,"Brown, Chen and Crawford",COMMODITY,28142.83,SETTLED,1,20
TRD102530,2026-06-16 20:27:56.347261,Mcintyre-Franco,EQUITY,5618.24,SETTLED,3,20
TRD101662,2026-06-16 20:35:13.340233,Young PLC,FX,30474.72,SETTLED,2,20
TRD103071,2026-06-16 21:57:04.353663,"Lutz, Garcia and White",EQUITY,7943.57,SETTLED,2,21
TRD100599,2026-06-16 22:26:17.328579,Hernandez-Dennis,DERIVATIVE,10600.93,SETTLED,3,22
TRD101326,2026-06-16 23:20:42.337457,Castillo LLC,BOND,14957.24,SETTLED,3,23
TRD104554,2026-06-16 23:31:35.366569,Nelson Ltd,BOND,50963.07,SETTLED,2,23
TRD100098,2026-06-16 23:41:37.324627,Lee and Sons,BOND,2805.6,SETTLED,2,23
TRD100256,2026-06-17 00:00:37.325872,"Navarro, Gibson and Hernandez",DERIVATIVE,6083.06,CANCELLED,1,0
TRD100272,2026-06-17 00:13:56.326000,Lee and Sons,COMMODITY,417.39,SETTLED,1,0
TRD100291,2026-06-17 00:21:18.326149,Brown-Morris,BOND,17315.17,FAILED,4,0
TRD103212,2026-06-17 00:45:20.354758,"Garrison, Hernandez and Rogers",BOND,4185.14,SETTLED,2,0
TRD100795,2026-06-17 00:58:03.330740,Mccormick-Ewing,DERIVATIVE,2238.21,SETTLED,0,0
TRD102236,2026-06-17 01:07:02.344831,Walker PLC,BOND,38329.79,SETTLED,2,1
TRD100600,2026-06-17 01:17:39.328586,Lee and Sons,DERIVATIVE,9416.98,SETTLED,1,1
TRD100848,2026-06-17 01:22:20.331547,Santiago PLC,COMMODITY,2439.63,SETTLED,1,1
TRD102580,2026-06-17 01:37:32.347667,Ross and Sons,DERIVATIVE,11244.26,SETTLED,0,1
TRD101112,2026-06-17 01:53:55.335584,Neal Group,EQUITY,3717.3,SETTLED,3,1
